id;Nome;Idade;DataDeNascimento;Empresa;Departamento;Salário;;;
16194;Griffith V. Webster;46;3/9/1978;Yahoo;Customer Relations;4004,32;;;
86068;Roth A. Maldonado;63;10/10/1961;Borland;Public Relations;8191,01;;;
9154;Iola V. Goff;68;21/1/1956;Altavista;Tech Support;2655,74;;;
47921;Carlos T. Weeks;54;10/2/1970;Google;Asset Management;1198,03;;;
78377;Megan W. Everett;54;1/7/1970;Sibelius;Finances;1711,1;;;
28498;Duncan O. Acosta;41;6/10/1983;Macromedia;Quality Assurance;7922,32;;;
34698;Micah K. Bright;22;1/11/2002;Sibelius;Sales and Marketing;4807,83;;;
30308;Rogan M. Palmer;57;18/10/1967;Apple Systems;Accounting;8349,38;;;
85167;Gabriel L. Lane;58;4/9/1966;Google;Quality Assurance;5066,35;;;
47079;Clinton T. Hartman;57;18/2/1967;Lycos;Payroll;4780,54;;;
12405;Beatrice G. Fowler;65;17/2/1959;Adobe;Customer Service;4451,69;;;
65182;Nina Y. Richards;37;11/12/1987;Borland;Research and Development;4918,19;;;
16253;Plato V. Mcintyre;32;27/2/1992;Apple Systems;Quality Assurance;6827,02;;;
36697;Rhona D. Randolph;38;18/3/1986;Sibelius;Accounting;8387,68;;;
23404;Kibo L. Robinson;19;23/11/2005;Cakewalk;Customer Service;6592,4;;;
94682;Castor V. Johnston;49;14/8/1975;Apple Systems;Quality Assurance;7757,27;;;
60062;Alika V. Dodson;66;10/5/1958;Macromedia;Public Relations;8239,43;;;
56591;Gretchen A. Zimmerman;29;18/7/1995;Google;Research and Development;4775,55;;;
70164;Amber N. Cote;52;20/12/1972;Yahoo;Human Resources;6248,77;;;
77066;Hillary I. Ray;38;24/1/1986;Borland;Customer Service;1329,61;;;
77951;Bree I. Duke;35;12/1/1989;Lycos;Finances;3873,92;;;
13519;Bell O. Rios;55;13/7/1969;Cakewalk;Legal Department;6943,53;;;
19952;Audrey Q. Osborn;50;11/3/1974;Finale;Tech Support;1411,23;;;
91163;Aurora D. Warner;56;23/12/1968;Yahoo;Advertising;8964,22;;;
55852;Kieran F. Sheppard;65;16/7/1959;Adobe;Public Relations;4550,83;;;
22188;Skyler V. Mcfadden;27;24/5/1997;Microsoft;Legal Department;5162,64;;;
74483;Sharon M. Burke;20;29/10/2004;Google;Payroll;3884,1;;;
86470;Guy B. Spencer;70;19/2/1954;Finale;Customer Service;5191,95;;;
11560;Dexter W. Graham;51;20/6/1973;Cakewalk;Advertising;7754,71;;;
22797;Brody B. Briggs;48;23/3/1976;Apple Systems;Customer Relations;4692,75;;;
43351;Erich P. Cervantes;38;12/12/1986;Yahoo;Payroll;4709,96;;;
44189;Kareem X. Holder;56;27/11/1968;Finale;Public Relations;3280,23;;;
72156;Cruz D. Dorsey;45;6/11/1979;Chami;Human Resources;9649,48;;;
53567;Melodie X. Everett;61;18/10/1963;Lycos;Finances;2325,23;;;
94655;Adria F. Austin;67;14/6/1957;Borland;Public Relations;9332,39;;;
24265;Salvador N. Klein;37;12/11/1987;Sibelius;Customer Service;3400,48;;;
82038;Ulysses I. Beasley;70;1/11/1954;Apple Systems;Customer Service;4773,23;;;
16901;Flynn A. Potts;69;19/8/1955;Microsoft;Human Resources;5574,68;;;
63529;Lewis J. Rivera;64;22/9/1960;Altavista;Sales and Marketing;7314,67;;;
71643;Cailin W. Garza;68;17/2/1956;Microsoft;Public Relations;2149,28;;;
31788;Ori X. Mcintyre;62;4/3/1962;Sibelius;Tech Support;1509,43;;;
25531;Chase S. Romero;33;21/5/1991;Chami;Human Resources;5706,88;;;
91677;Macey P. Vincent;32;8/9/1992;Finale;Media Relations;1076,93;;;
33038;Xanthus T. Riddle;21;17/4/2003;Lycos;Human Resources;9556,04;;;
17789;Rhonda J. Harmon;21;11/5/2003;Google;Human Resources;6858,21;;;
15438;Iola A. Castillo;35;23/10/1989;Sibelius;Payroll;5448;;;
43143;Emily B. Gillespie;67;21/4/1957;Sibelius;Public Relations;8186,15;;;
61371;Imani G. Calderon;21;11/4/2003;Adobe;Accounting;7314,93;;;
63211;Selma X. Roy;34;3/3/1990;Yahoo;Quality Assurance;7638,91;;;
8253;Clare C. Franks;40;11/13/1984;Microsoft;Finances;7819,04;;;
21000;Aspen I. Murphy;64;14/8/1960;Adobe;Finances;8515,99;;;
59445;Caldwell X. Dennis;34;24/12/1990;Yahoo;Quality Assurance;5217,85;;;
91686;Daryl Y. Stout;69;7/4/1955;Lycos;Payroll;6402,73;;;
54508;Zoe H. Finley;62;20/9/1962;Apple Systems;Legal Department;1066,17;;;
99405;Hedda H. Pitts;70;9/10/1954;Altavista;Quality Assurance;3695,78;;;
94806;Donna L. Mckinney;67;3/13/1957;Lycos;Human Resources;8332,79;;;
32806;Hadassah J. Salazar;49;13/1/1975;Chami;Human Resources;3080,76;;;
82356;Leandra M. Alston;38;3/6/1986;Lavasoft;Legal Department;6622,44;;;
80273;Elliott T. Dodson;34;28/5/1990;Sibelius;Public Relations;1530,63;;;
7629;Brendan F. Matthews;33;16/8/1991;Adobe;Tech Support;6377,55;;;
68493;Germane I. Warner;54;25/8/1970;Yahoo;Accounting;4251,56;;;
45665;Armando T. Lucas;34;24/5/1990;Google;Finances;3339,55;;;
39578;Maxine A. Weber;27;14/12/1997;Apple Systems;Customer Service;3152,68;;;
12923;Ronan F. Crawford;40;13/4/1984;Cakewalk;Media Relations;8720,67;;;
26826;Scott G. Rice;63;23/8/1961;Microsoft;Advertising;7206,37;;;
49617;Janna D. Arnold;60;26/8/1964;Sibelius;Finances;7254,16;;;
82456;Louis W. Love;49;20/1/1975;Adobe;Tech Support;1215,52;;;
40965;Meghan C. Salinas;46;2/3/1978;Sibelius;Sales and Marketing;9821,26;;;
95395;Hasad O. Vargas;40;6/1/1984;Borland;Finances;5500,08;;;
59888;Rinah R. Durham;47;19/10/1977;Yahoo;Customer Relations;2091,78;;;
90979;Aline G. Cooke;29;9/2/1995;Lavasoft;Sales and Marketing;4936,96;;;
94355;Tanisha G. Wilkinson;69;11/2/1955;Sibelius;Tech Support;4862,82;;;
57154;Raphael O. Bentley;65;11/11/1959;Yahoo;Media Relations;2369,99;;;
34072;Camden B. Jarvis;52;30/11/1972;Altavista;Human Resources;5010,4;;;
3970;Quinlan W. Tillman;30;21/6/1994;Lycos;Legal Department;5436,7;;;
23771;Regina A. Forbes;52;14/1/1972;Microsoft;Media Relations;3410,74;;;
1612;Brenna U. Glover;51;8/10/1973;Finale;Customer Service;2115,65;;;
23353;Judith N. Case;32;19/9/1992;Sibelius;Legal Department;3741,98;;;
16394;Ulysses L. Mullins;52;4/8/1972;Borland;Research and Development;4702,8;;;
60824;Sylvester A. Wheeler;20;8/1/2004;Chami;Legal Department;5971,53;;;
77485;Kai K. Duffy;48;13/6/1976;Macromedia;Research and Development;3964,88;;;
46059;Evangeline Z. Roth;55;19/8/1969;Borland;Asset Management;6632,87;;;
71224;Brooke P. Bell;27;20/13/1997;Cakewalk;Legal Department;5033,05;;;
62885;Michelle M. Coleman;60;23/2/1964;Sibelius;Tech Support;8843,74;;;
92155;Elmo K. Rutledge;28;15/5/1996;Yahoo;Payroll;2441,64;;;
73522;Jesse K. Robertson;37;25/7/1987;Microsoft;Quality Assurance;8338,22;;;
33831;Allen H. Mcpherson;47;4/4/1977;Chami;Payroll;4999,53;;;
22013;Sawyer A. Hays;55;11/11/1969;Microsoft;Accounting;5064,4;;;
11109;Rina F. Leblanc;46;6/2/1978;Adobe;Human Resources;7080,34;;;
5294;Chiquita L. Fischer;41;3/7/1983;Google;Legal Department;8281,5;;;
90348;Austin G. Pate;43;8/3/1981;Finale;Payroll;4397,59;;;
25415;Yuli N. Mccormick;44;14/7/1980;Sibelius;Sales and Marketing;7097,07;;;
50024;Bryar L. Garner;65;19/9/1959;Apple Systems;Media Relations;1681,41;;;
51127;Blaze Q. Shepherd;68;19/5/1956;Apple Systems;Advertising;5590,08;;;
62770;Phyllis V. Middleton;22;26/5/2002;Yahoo;Research and Development;6940,54;;;
13397;Casey O. Wiggins;18;15/3/2006;Finale;Customer Relations;3558,75;;;
91764;Larissa B. Dickerson;24;18/5/2000;Altavista;Quality Assurance;6309,54;;;
8660;Reuben W. Barr;66;10/13/1958;Adobe;Legal Department;6763,89;;;
43391;Colby B. Avery;44;19/3/1980;Adobe;Payroll;6174,14;;;
86719;Mikayla T. Bryan;26;23/2/1998;Sibelius;Quality Assurance;2356,99;;;
95336;Candace C. Morrison;42;26/1/1982;Sibelius;Customer Relations;3660,84;;;
64943;Tyler O. Armstrong;28;11/1/1996;Adobe;Media Relations;8869,31;;;
65476;Maxine N. Olsen;46;23/2/1978;Lycos;Legal Department;7726,34;;;
73067;Phillip A. Avila;66;4/6/1958;Apple Systems;Sales and Marketing;7272,6;;;
9853;Francis J. Kramer;33;12/2/1991;Apple Systems;Media Relations;2793,12;;;
82482;Camille P. Beasley;61;22/12/1963;Adobe;Quality Assurance;3804,27;;;
74423;Jillian R. Silva;70;8/5/1954;Yahoo;Human Resources;8791,59;;;
18965;Xantha A. Landry;25;17/3/1999;Google;Customer Relations;1467,28;;;
80078;Phyllis Q. Knowles;40;6/5/1984;Apple Systems;Tech Support;9423,77;;;
98731;Emerson J. Shelton;25;10/7/1999;Cakewalk;Legal Department;9885,5;;;
30171;Kaseem J. Mendez;66;19/12/1958;Google;Finances;4160,29;;;
72050;Carson Z. Clements;70;28/1/1954;Borland;Human Resources;2696,35;;;
90767;Blythe J. Byers;61;25/13/1963;Apple Systems;Sales and Marketing;4140,97;;;
41253;Henry T. Hester;28;3/2/1996;Lycos;Advertising;2139,8;;;
1659;Hannah F. Cherry;21;2/1/2003;Macromedia;Customer Service;7230,77;;;
12326;Bryar Y. Levy;67;24/7/1957;Google;Quality Assurance;5361,7;;;
38271;Ross V. Wise;19;23/11/2005;Borland;Accounting;7635,73;;;
47904;Anika M. Mccoy;31;23/3/1993;Yahoo;Quality Assurance;4307,67;;;
10468;Stephen W. Vega;19;21/3/2005;Altavista;Media Relations;5065,98;;;
30463;Barry H. Rodgers;57;15/5/1967;Adobe;Payroll;6566,42;;;
84854;Kelly Z. Meadows;50;23/7/1974;Lycos;Sales and Marketing;8098,92;;;
86212;Hashim X. Byers;24;18/10/2000;Chami;Payroll;8285,83;;;
35857;Ali K. Moore;24;16/10/2000;Cakewalk;Sales and Marketing;8461,54;;;
15041;Sybil T. Hoover;67;19/12/1957;Finale;Customer Relations;3581,78;;;
56992;May N. Lawson;64;3/11/1960;Chami;Quality Assurance;9910,51;;;
21865;Ivor R. Mccarty;52;7/9/1972;Borland;Payroll;4266,43;;;
15946;Drew K. Vang;58;23/2/1966;Finale;Accounting;5192,21;;;
29725;Stewart C. Byrd;66;18/10/1958;Chami;Legal Department;6639,65;;;
77612;Willow K. Holcomb;38;10/3/1986;Google;Sales and Marketing;7077,77;;;
96515;Alexis Y. Reyes;49;13/11/1975;Lavasoft;Public Relations;2948,62;;;
12274;Ulric A. Terrell;24;9/6/2000;Lavasoft;Payroll;9299,37;;;
54958;Myles O. Coffey;39;6/11/1985;Yahoo;Finances;4194,35;;;
29092;Ferris U. Stein;65;4/11/1959;Cakewalk;Human Resources;3961,98;;;
51291;Ryder E. Espinoza;58;23/5/1966;Chami;Payroll;7703,57;;;
4720;Mufutau G. Emerson;48;17/13/1976;Lycos;Human Resources;1717,9;;;
736;Matthew A. Lester;39;24/4/1985;Adobe;Sales and Marketing;6576,45;;;
85822;Hasad W. Knox;36;16/8/1988;Microsoft;Customer Relations;1482,64;;;
77116;Allen C. Garrett;67;19/5/1957;Google;Quality Assurance;3482,51;;;
6543;Simon U. House;62;7/8/1962;Lycos;Media Relations;2573,95;;;
41057;Jillian W. Fulton;25;17/7/1999;Lycos;Research and Development;2358,92;;;
58935;Constance T. Spears;65;6/10/1959;Sibelius;Human Resources;7814,84;;;
22459;Wilma A. Byers;31;17/3/1993;Yahoo;Customer Service;7982,41;;;
51892;Thor D. Finch;68;6/10/1956;Lavasoft;Customer Relations;4583,58;;;
4524;Brent Q. Livingston;48;6/4/1976;Microsoft;Legal Department;5909,17;;;
32583;Michael Z. Burgess;52;8/10/1972;Microsoft;Tech Support;7375,41;;;
12070;Erich G. Ashley;34;14/9/1990;Lycos;Advertising;6613,74;;;
82683;Julian T. Ellison;36;3/7/1988;Lycos;Media Relations;5905,44;;;
42065;Portia A. Bolton;24;11/3/2000;Lycos;Media Relations;6579,04;;;
21228;Sopoline M. Bridges;39;17/6/1985;Macromedia;Advertising;2165,28;;;
99512;Keith N. Daniels;23;6/5/2001;Microsoft;Quality Assurance;1058,27;;;
81197;Belle U. Franco;57;23/8/1967;Lavasoft;Media Relations;3163,68;;;
43679;Yvonne G. Allison;36;30/11/1988;Lavasoft;Media Relations;1200,72;;;
90338;Odette Y. Vega;41;27/5/1983;Google;Legal Department;6694,75;;;
9973;Hedy K. Steele;45;28/2/1979;Altavista;Customer Relations;1254,7;;;
83154;Lunea D. Gordon;26;14/1/1998;Microsoft;Sales and Marketing;2414,29;;;
10438;Zephania Z. Griffin;49;21/4/1975;Borland;Advertising;6070,57;;;
47321;Wade W. Newton;40;24/10/1984;Google;Asset Management;5646,81;;;
83949;Ishmael L. Holland;20;17/8/2004;Lycos;Human Resources;1889,47;;;
38944;Medge K. Watson;68;7/4/1956;Cakewalk;Customer Service;3953,29;;;
83896;Ramona Q. Mendez;20;4/2/2004;Apple Systems;Accounting;8017,79;;;
14108;Raya X. Craig;49;25/9/1975;Google;Quality Assurance;7266,55;;;
22173;Vanna K. Whitaker;29;8/4/1995;Lycos;Research and Development;1534,44;;;
27475;Shay H. Reese;68;4/9/1956;Altavista;Research and Development;2100,43;;;
4544;Blaine R. Dunlap;63;6/8/1961;Borland;Legal Department;6980,13;;;
68982;Jonah N. Fitzgerald;32;17/12/1992;Altavista;Payroll;5240;;;
22010;Lars M. Barnett;69;29/5/1955;Sibelius;Customer Relations;1373,07;;;
49985;Clark W. Becker;47;6/8/1977;Google;Sales and Marketing;7825,63;;;
88673;Conan K. Silva;18;10/9/2006;Yahoo;Advertising;6636,92;;;
71522;Harriet L. Daniels;32;4/11/1992;Chami;Customer Service;4412,45;;;
60976;Nelle U. Dickerson;69;7/2/1955;Borland;Media Relations;2511,96;;;
79994;Luke J. Hickman;19;21/12/2005;Apple Systems;Legal Department;8926,07;;;
16092;Nasim F. Farmer;67;26/12/1957;Adobe;Asset Management;7000,27;;;
44182;Callum R. Hodges;24;10/13/2000;Google;Advertising;5958,77;;;
93115;Margaret H. Alvarado;41;8/12/1983;Cakewalk;Public Relations;8934,68;;;
34902;Wallace G. Macdonald;55;11/9/1969;Finale;Advertising;8526,01;;;
10308;Mohammad A. Diaz;18;2/2/2006;Altavista;Finances;7808,19;;;
10182;Madaline Z. Whitaker;70;15/11/1954;Cakewalk;Sales and Marketing;3197,47;;;
28680;Macaulay U. Mcmillan;18;28/6/2006;Google;Quality Assurance;2045,05;;;
96596;Aspen D. Mccullough;36;14/12/1988;Sibelius;Quality Assurance;3692,55;;;
35876;Leilani U. Roy;64;28/1/1960;Borland;Quality Assurance;9883,36;;;
21098;Sarah L. Ellison;48;2/10/1976;Altavista;Tech Support;7763,42;;;
24524;Alexa N. Summers;67;28/5/1957;Adobe;Accounting;4156,9;;;
49742;Asher W. Mcintyre;58;23/5/1966;Macromedia;Public Relations;8708,23;;;
13094;Sierra R. Frank;42;2/7/1982;Google;Payroll;2041,3;;;
44768;Xavier Q. Merrill;32;24/2/1992;Altavista;Public Relations;8602,82;;;
10344;Chadwick H. Fleming;22;28/1/2002;Microsoft;Research and Development;6122,98;;;
557;Lewis E. Hutchinson;36;28/10/1988;Chami;Media Relations;5020,82;;;
84803;Zachary M. Watson;49;17/3/1975;Finale;Public Relations;2654,49;;;
60559;Joelle V. Faulkner;57;10/6/1967;Borland;Research and Development;7867,97;;;
47643;Oliver J. Barrera;55;16/7/1969;Chami;Quality Assurance;1158,36;;;
78150;Quin R. Bean;62;9/5/1962;Sibelius;Customer Relations;7037,9;;;
64231;Murphy E. Martin;31;19/5/1993;Altavista;Quality Assurance;1801,78;;;
92984;Shelley Z. Sherman;39;2/1/1985;Lycos;Legal Department;2993,91;;;
68829;Price A. Sweet;18;7/4/2006;Cakewalk;Legal Department;1129,85;;;
31287;Teagan O. Bell;52;19/5/1972;Microsoft;Sales and Marketing;7975,25;;;
9139;Edan A. Mccarty;22;28/12/2002;Adobe;Asset Management;9141,75;;;
54733;Lev B. Mcpherson;60;28/10/1964;Chami;Advertising;2793,28;;;
16070;Austin O. Ayers;49;8/3/1975;Borland;Customer Service;3253,14;;;
78406;Brynn S. Bates;23;23/6/2001;Google;Legal Department;9709,54;;;
54725;Vladimir P. Santana;49;13/10/1975;Altavista;Advertising;5348,22;;;
31774;Walter T. Ortega;23;5/11/2001;Sibelius;Customer Relations;6818,75;;;
33395;Aphrodite A. Raymond;28;11/6/1996;Lycos;Tech Support;7956,26;;;
85627;Shoshana W. Levy;22;7/11/2002;Borland;Advertising;5321,13;;;
13867;Amena S. Johns;44;2/5/1980;Lycos;Legal Department;3664,92;;;
64036;Emily Z. Morin;67;28/4/1957;Chami;Tech Support;8167,26;;;
76414;Tatyana A. Ortega;59;26/13/1965;Yahoo;Payroll;1275,36;;;
86452;Illiana L. Webb;59;9/1/1965;Microsoft;Human Resources;4231,62;;;
7283;Merrill I. Durham;56;26/4/1968;Cakewalk;Accounting;6059,44;;;
81132;Justin X. Montgomery;25;9/11/1999;Google;Sales and Marketing;8609,2;;;
38938;Phoebe Y. Gill;33;28/6/1991;Adobe;Human Resources;5809,08;;;
60583;Camilla K. Bentley;51;22/1/1973;Google;Payroll;2876,42;;;
24564;Palmer B. Allen;21;4/10/2003;Chami;Quality Assurance;4433,18;;;
94953;Wallace B. Harper;31;12/3/1993;Apple Systems;Public Relations;6329,24;;;
86113;Kiara U. Wilcox;69;26/11/1955;Lavasoft;Legal Department;9938,59;;;
17166;May O. Bell;34;18/3/1990;Altavista;Finances;5640,74;;;
29576;David E. Velez;54;23/6/1970;Lavasoft;Quality Assurance;8107,1;;;
13612;Mona Q. Strickland;65;5/8/1959;Google;Human Resources;4917,4;;;
90982;Mariko Y. Guerrero;70;14/12/1954;Cakewalk;Human Resources;9059,99;;;
41497;Charde E. Vargas;19;15/7/2005;Macromedia;Advertising;5916,05;;;
63325;Abdul R. Hensley;62;22/4/1962;Cakewalk;Tech Support;2139,39;;;
68740;Brett I. Ortega;61;10/4/1963;Apple Systems;Advertising;6149,9;;;
35961;Megan I. Downs;20;23/8/2004;Adobe;Quality Assurance;9003,83;;;
75220;Otto O. Vance;29;25/8/1995;Borland;Payroll;6147,25;;;
12518;Dennis I. Pace;65;9/3/1959;Finale;Advertising;5233,19;;;
97021;Kareem I. Cain;61;11/10/1963;Lavasoft;Public Relations;6921,14;;;
61437;Patrick E. Gonzalez;69;26/10/1955;Finale;Human Resources;3035,47;;;
880;Whitney O. Kerr;55;14/7/1969;Altavista;Sales and Marketing;5787,28;;;
24653;Avye J. Hull;18;16/13/2006;Google;Tech Support;5119,47;;;
82260;Lunea B. Rowland;63;23/13/1961;Borland;Asset Management;3579,78;;;
67739;Wayne F. Sheppard;64;2/2/1960;Sibelius;Advertising;3930,28;;;
28741;Ann A. Mcfadden;59;17/8/1965;Google;Customer Relations;7367,84;;;
70563;Ima X. Rodgers;69;29/4/1955;Cakewalk;Quality Assurance;1505,76;;;
66621;Adena L. Ochoa;35;17/4/1989;Lavasoft;Customer Relations;8414,43;;;
88588;Kato Y. Griffith;45;14/10/1979;Adobe;Tech Support;2415,76;;;
51858;Damian A. Ruiz;41;12/11/1983;Adobe;Media Relations;4899,52;;;
68197;Latifah P. Wright;46;8/12/1978;Yahoo;Advertising;1449,74;;;
4333;Roary A. Rivers;32;18/5/1992;Microsoft;Accounting;3639,41;;;
69557;Oliver A. King;70;14/9/1954;Lycos;Sales and Marketing;4051,11;;;
15674;Rowan O. Gates;62;26/2/1962;Lavasoft;Sales and Marketing;1590,36;;;
91852;Tanek T. Dillon;20;11/2/2004;Macromedia;Research and Development;3664,26;;;
11311;Skyler B. Anthony;58;7/1/1966;Yahoo;Public Relations;4119,28;;;
16740;Reagan J. Mays;56;19/6/1968;Altavista;Sales and Marketing;2894,36;;;
31072;Bree W. Osborne;41;11/11/1983;Sibelius;Quality Assurance;5518,4;;;
34732;Seth T. Higgins;65;14/11/1959;Microsoft;Legal Department;3642,31;;;
77080;Lance I. Mcdowell;31;22/12/1993;Lavasoft;Research and Development;7645,5;;;
31750;Malik F. Patel;36;22/4/1988;Microsoft;Accounting;6422,93;;;
87100;Desiree B. Sosa;18;2/10/2006;Lavasoft;Legal Department;5631,04;;;
9098;Ima N. Boyer;41;26/2/1983;Lycos;Public Relations;4958,37;;;
62736;Anjolie J. Webster;35;5/4/1989;Apple Systems;Sales and Marketing;9975,16;;;
73946;Richard O. Bartlett;66;14/12/1958;Cakewalk;Legal Department;7940;;;
39676;Allegra H. Slater;18;8/12/2006;Cakewalk;Advertising;1775,79;;;
69945;Carter B. Hendrix;34;2/5/1990;Altavista;Asset Management;4420,63;;;
67010;Zia F. Hester;36;29/2/1988;Lycos;Finances;4772,18;;;
32177;Paki C. Hines;26;8/11/1998;Altavista;Customer Relations;8667,54;;;
99497;Ulla M. Hendrix;25;12/6/1999;Lycos;Media Relations;5026,4;;;
74708;Aquila X. Villarreal;20;20/4/2004;Microsoft;Advertising;9824,07;;;
1041;Damian Z. Lewis;70;19/2/1954;Finale;Advertising;5029,73;;;
86419;Fritz X. Goodman;29;21/13/1995;Yahoo;Customer Service;4333,66;;;
33013;Paul N. Barnett;50;25/3/1974;Adobe;Quality Assurance;3576,98;;;
12263;Phoebe X. Ellis;65;26/10/1959;Lavasoft;Accounting;9848,51;;;
49476;Teegan H. Gamble;45;20/6/1979;Borland;Media Relations;4045,91;;;
51859;Chloe Z. Bailey;31;23/9/1993;Sibelius;Asset Management;6821,59;;;
32343;Cassandra K. Garrett;60;11/2/1964;Sibelius;Advertising;2613,67;;;
45067;Price S. Phelps;21;17/9/2003;Microsoft;Finances;9867,69;;;
11683;Cassandra L. Mitchell;47;24/6/1977;Sibelius;Customer Service;4510,31;;;
40809;Jameson H. Espinoza;55;22/12/1969;Altavista;Legal Department;9158,72;;;
38708;Amena L. Burch;57;22/3/1967;Yahoo;Finances;8263,98;;;
91266;Nathaniel A. Alston;27;21/12/1997;Macromedia;Sales and Marketing;9990,37;;;
91273;Anthony D. Burt;60;28/11/1964;Finale;Finances;3092,44;;;
911;Nash D. Cantrell;26;5/2/1998;Lavasoft;Quality Assurance;5639,02;;;
34940;Joy P. Workman;36;23/8/1988;Adobe;Payroll;9461,76;;;
59344;Phyllis F. Slater;67;9/4/1957;Google;Customer Relations;5004,13;;;
76047;Adrienne A. Haley;36;18/11/1988;Sibelius;Quality Assurance;9756,12;;;
23134;Zahir B. Mullen;32;29/12/1992;Yahoo;Advertising;8440,97;;;
74886;Gil P. Haley;23;7/6/2001;Yahoo;Customer Relations;7110,55;;;
42278;Marshall O. Mayer;64;8/4/1960;Adobe;Sales and Marketing;1778,22;;;
81172;Sharon V. Riddle;20;13/7/2004;Finale;Accounting;1743,2;;;
95253;Hayfa O. Church;65;23/2/1959;Adobe;Customer Service;7705;;;
26651;Cassandra U. Whitney;22;16/7/2002;Borland;Quality Assurance;8286,89;;;
37244;Jameson X. Osborn;22;21/12/2002;Borland;Accounting;8040,76;;;
85708;Larissa U. Rose;70;25/3/1954;Yahoo;Payroll;1648,94;;;
40979;Lacy R. Hays;50;25/2/1974;Sibelius;Finances;3499,31;;;
69231;Nevada I. Wade;68;10/11/1956;Chami;Research and Development;6548,87;;;
47797;Maggy T. Stokes;42;20/6/1982;Adobe;Legal Department;2863,13;;;
92358;Wylie V. Dyer;47;14/2/1977;Borland;Payroll;1081,93;;;
33692;Magee W. Payne;63;27/1/1961;Chami;Payroll;9479,31;;;
16225;Regan S. Horne;57;16/11/1967;Sibelius;Quality Assurance;5409,18;;;
30026;Malachi N. Ewing;65;4/9/1959;Sibelius;Asset Management;4667,01;;;
65030;Hillary F. Velazquez;60;14/13/1964;Apple Systems;Customer Service;8475,62;;;
14477;Dana I. Roach;70;21/12/1954;Google;Finances;5838,61;;;
93247;Harding S. Hutchinson;46;12/10/1978;Chami;Customer Relations;5683,2;;;
51032;Karleigh O. Maxwell;65;7/11/1959;Apple Systems;Finances;9631,03;;;
13681;Leah Q. Glass;24;8/4/2000;Apple Systems;Sales and Marketing;1197,59;;;
12743;Nerea K. Peters;51;28/1/1973;Microsoft;Legal Department;1596,39;;;
15675;Forrest E. Kent;31;24/6/1993;Macromedia;Human Resources;5958,33;;;
77856;Nelle O. Mccormick;21;22/2/2003;Borland;Tech Support;6381,47;;;
68542;Josephine S. Bryan;67;9/2/1957;Apple Systems;Tech Support;9244,19;;;
72102;Maya S. Patrick;40;4/11/1984;Altavista;Legal Department;7486,39;;;
35121;Montana K. Mcgee;30;15/3/1994;Chami;Tech Support;1752,84;;;
13643;Kylan H. Macias;66;27/10/1958;Cakewalk;Advertising;5364,66;;;
52192;Daryl M. Boyd;25;19/4/1999;Microsoft;Customer Service;8787,97;;;
54045;Basia G. House;23;7/4/2001;Chami;Accounting;4960,44;;;
89067;Piper J. Sparks;65;19/3/1959;Macromedia;Payroll;1490,91;;;
63745;Jordan W. Macias;62;17/9/1962;Macromedia;Research and Development;7631,4;;;
51712;Fredericka V. Payne;60;28/13/1964;Borland;Legal Department;6596,39;;;
